username,d_strength,week
Carol Harris,-12.59010713610207,73
Christopher Stephens,2.6526536961337115,73
Dwayne Love,1.3305815541893082,73
Dylan Henderson,-0.03145957776553132,73
Dylan Ortiz,-2.191732028592085,73
Edward Hensley,-5.775415487445223,73
Elizabeth Hall,-9.959948221273073,73
Elizabeth Hansen,1.1033835929524827,73
Jacob Hamilton,1.71942216319583,73
Joanne Vasquez,-3.5278321657918994,73
Joshua Anderson,-2.3015876871902563,73
Karen Williams,-1.457868687285476,73
Kayla Collins,0.8774512950159092,73
Michael Mitchell,0.14505044933579825,73
Nicole Gilmore,1.35348838658512,73
Nicole Matthews,7.027093913246347,73
Paul Russell,0.6598708900330088,73
Paula Salazar,6.404745304622772,73
Sandra Booth,2.44582133822513,73
Sarah Duffy,-5.944902547829351,73
Sean Santiago,0.6366074139891893,73
Tammy Chaney,5.367374834130921,73
Amanda Campos,-6.627877977894215,74
Amy Davis,0.8196823010459084,74
Carol Harris,9.507057768560358,74
Christopher Stephens,6.085856940662744,74
Dwayne Love,2.0008354117300513,74
Dylan Henderson,-1.5079146517601885,74
Dylan Ortiz,-5.8952274653534715,74
Edward Hensley,8.633905949160493,74
Elizabeth Hansen,0.47925477084839585,74
Jacob Hamilton,-3.259415537829206,74
Joanne Vasquez,-1.3118170163098313,74
Joshua Anderson,3.1077952260393076,74
Karen Williams,20.448539964847196,74
Kayla Collins,5.7054283852924,74
Michael Mitchell,7.009342040428926,74
Nicole Gilmore,1.0584084156549594,74
Nicole Matthews,-9.410049579344658,74
Paul Russell,-1.4768856466080322,74
Paula Salazar,-1.6031775759601068,74
Sandra Booth,-2.020747392269257,74
Sarah Duffy,5.4589538534556326,74
Sean Santiago,-3.424494537848119,74
Tammy Chaney,-6.610964478636859,74
Amanda Campos,3.2185915001195937,75
Amy Davis,-8.147157791367452,75
Carol Harris,-4.595352480064193,75
Christopher Stephens,3.6390438621569956,75
Dwayne Love,0.44159902761683867,75
Dylan Henderson,0.9226716345376005,75
Dylan Ortiz,4.865843746420808,75
Elizabeth Hansen,-0.3483233381097186,75
Jacob Hamilton,5.18598096061617,75
Jacqueline Mccarthy,-5.139033359919228,75
Jennifer Patton,3.189795766505256,75
Joanne Vasquez,9.738592015788228,75
Joshua Anderson,-1.2015167719880822,75
Karen Williams,-18.724244063647255,75
Kayla Collins,1.8414738273829343,75
Michael Mitchell,-14.900166220863241,75
Nicole Gilmore,2.4612801073719695,75
Nicole Matthews,11.797787229467211,75
Paul Russell,0.27339935749889577,75
Paula Salazar,-3.8708953442137144,75
Sandra Booth,2.294292199810833,75
Sarah Duffy,17.886184640700364,75
Sean Santiago,6.374452068013049,75
Tammy Chaney,-5.987956151609019,75
Amanda Campos,-8.760213779525678,76
Amy Davis,0.35305262653629654,76
Carol Harris,1.3650029834944561,76
Christopher Stephens,-2.6340574804828307,76
Dwayne Love,-0.3857250025528387,76
Dylan Henderson,-4.109003176477586,76
Dylan Ortiz,5.2406424142206305,76
Elizabeth Hansen,0.03653469121644193,76
Jacob Hamilton,-11.617242533019763,76
Jennifer Patton,2.997356047614254,76
Joanne Vasquez,3.456139282783546,76
Joshua Anderson,5.1164414516330865,76
Karen Williams,-0.6292237112828971,76
Kayla Collins,-13.44518547203792,76
Michael Mitchell,-6.089910798674325,76
Nicole Gilmore,-4.991751333603283,76
Paul Russell,4.1886863826409595,76
Paula Salazar,0.5430363881610702,76
Sandra Booth,0.3755868788068,76
Sarah Duffy,-18.325642194076124,76
Sean Santiago,-1.5077812612296455,76
Tammy Chaney,8.577842349014695,76
Amanda Campos,-2.020675252071193,77
Amy Davis,-1.5932579733118821,77
Carol Harris,0.7627799822563048,77
Christopher Stephens,-3.1310862503839587,77
Dwayne Love,-1.779125350909652,77
Dylan Henderson,6.824351623914886,77
Dylan Ortiz,-3.0368899448495483,77
Elizabeth Hansen,0.6996645003693907,77
Jacob Hamilton,11.896122283429186,77
Jennifer Patton,-1.8452934433135653,77
Joshua Anderson,-6.971140715955833,77
Karen Williams,-3.852122277101749,77
Kayla Collins,11.178874103838524,77
Michael Mitchell,-8.950926013265477,77
Paul Russell,-2.532636281626189,77
Paula Salazar,1.644011104334794,77
Sandra Booth,-3.372188960946872,77
Sarah Duffy,0.019554442167283526,77
Sean Santiago,3.4630523089568825,77
Tammy Chaney,-1.9455202069975002,77
Amanda Campos,-0.183087425981185,78
Amy Davis,2.354139031806408,78
Carol Harris,0.7503745975268217,78
Dwayne Love,-2.8022025798676182,78
Dylan Henderson,-4.982315640576658,78
Dylan Ortiz,-1.4327834946641076,78
Elizabeth Hansen,-0.5795831336872936,78
Jacob Hamilton,-4.76467923603871,78
Jennifer Patton,1.1516567553071795,78
Joshua Anderson,-0.09243447822551332,78
Kayla Collins,5.560574139124697,78
Michael Mitchell,0.31004755127990435,78
Paul Russell,-3.1694249664913237,78
Paula Salazar,15.63871345640504,78
Sandra Booth,2.5031360339802546,78
Sarah Duffy,7.764278940219079,78
Sean Santiago,-3.8680388932699614,78
Tammy Chaney,5.037502859649834,78
Amanda Campos,5.517306622873939,79
Amy Davis,-1.1006547317165811,79
Carol Harris,-8.516623253098196,79
Dwayne Love,5.31173455119243,79
Dylan Henderson,4.59213501494164,79
Dylan Ortiz,-4.340611259813656,79
Elizabeth Hansen,5.568141774803692,79
Jacob Hamilton,-0.17536660028963524,79
Jacqueline Mccarthy,-4.611097145639992,79
Jennifer Patton,1.140535469937582,79
Joshua Anderson,2.1723260331314123,79
Kayla Collins,-12.631387774506745,79
Michael Mitchell,-1.2218620454143725,79
Paul Russell,10.445849370949482,79
Sandra Booth,-1.9663625238255875,79
Sarah Duffy,-4.8348878677037135,79
Sean Santiago,4.359330933833952,79
Tammy Chaney,-1.0731457094831995,79
Amanda Campos,9.133494306969595,80
Amy Davis,-4.178172305150657,80
Carol Harris,-2.3555657218913524,80
Dwayne Love,0.4301673774465087,80
Dylan Henderson,0.08388054527272715,80
Dylan Ortiz,-4.247225654112071,80
Elizabeth Hansen,-7.182507141844759,80
Jacob Hamilton,0.4659743982360851,80
Jacqueline Mccarthy,-4.318105820215081,80
Jennifer Patton,-21.435541101783343,80
Joshua Anderson,-2.113969254680235,80
Kayla Collins,-3.3776734420242427,80
Michael Mitchell,1.3089790405498114,80
Nicole Matthews,-3.447714843644782,80
Paul Russell,-0.9546765262554473,80
Sandra Booth,-4.34092075950182,80
Sarah Duffy,-4.943314593585292,80
Tammy Chaney,3.1918430234983717,80
Amanda Campos,-8.947726492031833,81
Amy Davis,20.453421824940616,81
Carol Harris,-3.9978273778540014,81
Dwayne Love,-2.2873527877355286,81
Dylan Henderson,-6.061356739663935,81
Dylan Ortiz,6.161538331857507,81
Elizabeth Hansen,1.814447720533785,81
Jacob Hamilton,-2.508150278351053,81
Jacqueline Mccarthy,5.003873987092028,81
Jennifer Patton,3.5479830673400343,81
Joshua Anderson,1.2690204648819616,81
Kayla Collins,4.844804683810217,81
Michael Mitchell,0.07488463768376263,81
Nicole Matthews,3.2469348273538152,81
Paul Russell,-4.479812757461623,81
Paula Salazar,9.914902542411657,81
Sandra Booth,2.5315522497434344,81
Sarah Duffy,1.7293621656552745,81
Stacy Camacho,9.786289408039572,81
Tammy Chaney,5.280493398911986,81
Amanda Campos,-12.502870672180123,82
Amy Davis,-4.164984219397972,82
Carol Harris,4.674433690241891,82
Dwayne Love,1.4347029615537465,82
Dylan Henderson,8.422432318331118,82
Dylan Ortiz,1.5658926808261313,82
Elizabeth Hansen,2.3633769424427093,82
Jacob Hamilton,3.745107773595798,82
Jacqueline Mccarthy,-0.5935059413373622,82
Jennifer Patton,0.5582086431050186,82
Joshua Anderson,2.5567536187355913,82
Kayla Collins,0.8796053817172407,82
Michael Mitchell,-2.2967869830590395,82
Nicole Gilmore,-8.583865184930346,82
Paul Russell,1.9683315673826058,82
Paula Salazar,-1.0035615917544263,82
Sandra Booth,3.0006210084293485,82
Sarah Duffy,3.787476862967708,82
Sean Santiago,2.222750060540534,82
Stacy Camacho,-0.6637962064042284,82
Tammy Chaney,-1.1322680040975186,82
Amanda Campos,9.06405948121607,83
Amy Davis,-24.255922379323124,83
Carol Harris,-0.6490422111048275,83
Dwayne Love,1.5617458252967182,83
Dylan Henderson,4.689373570517844,83
Elizabeth Hansen,-3.201853658641685,83
Jacob Hamilton,1.7859622245450453,83
Jennifer Patton,3.2390015496277513,83
Joshua Anderson,0.5597838765356968,83
Kayla Collins,3.7899717354316245,83
Michael Mitchell,0.503411354748188,83
Nicole Gilmore,-2.3603288855218025,83
Paul Russell,0.6368164481543985,83
Sandra Booth,-1.5551161201029657,83
Sarah Duffy,8.481271691464826,83
Stacy Camacho,-8.626803357380794,83
Tammy Chaney,-14.04616785915718,83
Amanda Campos,1.0317949428584257,84
Amy Davis,-0.8315232336382152,84
Carol Harris,-2.9670397080301854,84
Dwayne Love,-1.3332631188606072,84
Dylan Henderson,-2.7483551786580236,84
Elizabeth Hansen,2.5642874101839794,84
Jennifer Patton,2.506430431615179,84
Joshua Anderson,3.566500564688276,84
Kayla Collins,7.1890552643213255,84
Michael Mitchell,0.8439389776919342,84
Nicole Gilmore,6.43344249628317,84
Paul Russell,-0.7970633315380944,84
Sandra Booth,-0.8736036886554572,84
Sarah Duffy,-10.201728444925848,84
Stacy Camacho,7.0790686292944045,84
Tammy Chaney,8.964399140627556,84
Amanda Campos,14.46847313069506,85
Amy Davis,15.519180281872668,85
Carol Harris,12.76942668575547,85
Dwayne Love,0.6964379681776478,85
Dylan Henderson,-0.6383980267080815,85
Elizabeth Hansen,4.101683164630813,85
Jacqueline Mccarthy,0.34196464077196254,85
Jennifer Patton,2.052216728549773,85
Joshua Anderson,0.2601856152046125,85
Michael Mitchell,1.8471627037653597,85
Nicole Gilmore,-5.6070230459592665,85
Paul Russell,5.271203309415675,85
Sandra Booth,1.5966729377763613,85
Sarah Duffy,2.998683618265325,85
Stacy Camacho,2.750159696049977,85
Tammy Chaney,9.829406181582414,85
Amanda Campos,4.114938686689669,86
Amy Davis,-4.124538639965785,86
Carol Harris,-5.281013789818644,86
Dylan Henderson,-6.594146164042677,86
Elizabeth Hansen,-4.149756284145081,86
Jacqueline Mccarthy,3.190398304533744,86
Jennifer Patton,-0.5567831511991344,86
Joshua Anderson,-5.064815243536962,86
Michael Mitchell,-3.8821686052771263,86
Nicole Gilmore,-5.697837561839307,86
Paul Russell,1.8162878875721518,86
Sandra Booth,0.5034593785283192,86
Sarah Duffy,6.370890722328532,86
Stacy Camacho,-6.900164993411856,86
Tammy Chaney,-8.142690492777362,86
Amanda Campos,-4.30387050529081,87
Amy Davis,-23.598949895209568,87
Carol Harris,-5.7462498712461,87
Dylan Henderson,1.300406914987093,87
Elizabeth Hansen,1.4036870409357896,87
Jacqueline Mccarthy,-4.9770213240580325,87
Jennifer Patton,2.370305127594875,87
Joshua Anderson,-2.491445089305813,87
Michael Mitchell,3.212813505455806,87
Nicole Gilmore,1.631832671254827,87
Paul Russell,-5.420739113223441,87
Sandra Booth,2.576495778738213,87
Sarah Duffy,11.26720552331826,87
Stacy Camacho,1.9240701785711067,87
Tammy Chaney,-1.5521604043723443,87
Amanda Campos,4.239402720893622,88
Amy Davis,7.967413310126723,88
Carol Harris,13.154563906828123,88
Dylan Henderson,2.3493252903586708,88
Elizabeth Hansen,-0.7853659222801532,88
Jacqueline Mccarthy,8.681771672938591,88
Jennifer Patton,-1.5976940801132997,88
Joshua Anderson,2.6458214454105615,88
Nicole Gilmore,5.956703700288564,88
Nicole Matthews,0.1689036311439729,88
Paul Russell,0.7665988868821607,88
Sandra Booth,1.749372516070764,88
Sarah Duffy,-0.030154748142294352,88
Stacy Camacho,5.8117558530391165,88
Tammy Chaney,4.200472322340886,88
Amanda Campos,-1.16982202717017,89
Amy Davis,19.551110543784183,89
Carol Harris,-6.742915943847194,89
Dylan Henderson,0.9852106219792347,89
Elizabeth Hansen,4.248678458872881,89
Jacqueline Mccarthy,-3.8395230694951934,89
Jennifer Patton,-4.261636539430604,89
Joshua Anderson,-2.5376124906676054,89
Kayla Collins,14.719306573644893,89
Nicole Gilmore,1.538443370854722,89
Nicole Matthews,0.7955281775833463,89
Paul Russell,0.29156102366555814,89
Sandra Booth,1.7719982108071122,89
Sarah Duffy,-2.4272756934785846,89
Stacy Camacho,8.756178276677367,89
Tammy Chaney,4.310430202121985,89
Amanda Campos,-12.144134030210616,90
Amy Davis,5.6071819745600635,90
Carol Harris,-1.5543182007459961,90
Dylan Henderson,-1.8640539467842174,90
Elizabeth Hansen,-1.654253050839472,90
Jacqueline Mccarthy,-2.9175035105689275,90
Jennifer Patton,2.2389863458462713,90
Joshua Anderson,1.5744772753908336,90
Kayla Collins,-12.2492524653047,90
Michael Mitchell,-2.767597892398488,90
Nicole Gilmore,-2.2225209120628193,90
Nicole Matthews,22.329104147194283,90
Paul Russell,-7.75135309654511,90
Sandra Booth,-1.4942537393957096,90
Sarah Duffy,-6.67855624361507,90
Stacy Camacho,-4.573386918602928,90
Tammy Chaney,0.38198382521143515,90
Amanda Campos,2.2071961658110624,91
Amy Davis,-4.690328687230728,91
Carol Harris,2.6050319978386796,91
Dylan Henderson,5.946072210943015,91
Elizabeth Hansen,-2.2122648666036078,91
Jacqueline Mccarthy,1.0213472095297433,91
Jennifer Patton,2.8042570960018764,91
Joshua Anderson,-6.708650872914184,91
Michael Mitchell,5.998510624439497,91
Nicole Gilmore,5.122111729439354,91
Nicole Matthews,-0.40274541962232746,91
Paul Russell,-2.231420731215536,91
Sandra Booth,5.266747476615066,91
Sarah Duffy,2.146399730395885,91
Stacy Camacho,9.430545419206041,91
Tammy Chaney,-7.466708243536509,91
Amanda Campos,6.740571571571564,92
Amy Davis,1.088296396423516,92
Carol Harris,4.159109080713364,92
Dylan Henderson,-4.477423995893595,92
Elizabeth Hansen,1.2304638623725737,92
Jacqueline Mccarthy,3.8619069778195865,92
Jennifer Patton,3.9577954585958537,92
Joshua Anderson,5.968777036927037,92
Michael Mitchell,-5.2432331837377575,92
Nicole Gilmore,3.249031978324929,92
Nicole Matthews,-20.725876382888497,92
Paul Russell,6.705598025160665,92
Sandra Booth,1.4535348521111757,92
Sarah Duffy,-7.66533510181214,92
Stacy Camacho,-6.593913598960533,92
Tammy Chaney,-4.528009333752223,92
Amanda Campos,-9.64822443195073,93
Amy Davis,-4.932520541323115,93
Carol Harris,2.5405583162419774,93
Dylan Henderson,0.86843782087292,93
Elizabeth Hansen,3.6929976038311985,93
Jacqueline Mccarthy,-2.1201779550940643,93
Jennifer Patton,-2.140933280028861,93
Joshua Anderson,-0.4996758381578985,93
Kayla Collins,7.108629021071582,93
Michael Mitchell,6.231944200267776,93
Nicole Gilmore,2.9457231761555462,93
Paul Russell,-2.583339907853965,93
Sandra Booth,-1.4455515747376353,93
Sarah Duffy,-3.5095111335082905,93
Stacy Camacho,-10.823991239545549,93
Tammy Chaney,14.530931601871245,93
Amanda Campos,-15.170938332153796,94
Amy Davis,-0.02370232060310329,94
Carol Harris,-9.288441029937609,94
Dylan Henderson,0.5171951619067698,94
Elizabeth Hansen,-4.371188711275618,94
Jacqueline Mccarthy,-4.591642897466137,94
Jennifer Patton,-8.881739139116618,94
Joshua Anderson,1.046257606896674,94
Michael Mitchell,-7.331631817129086,94
Nicole Gilmore,1.7305711325472402,94
Paul Russell,-1.180196594560325,94
Sandra Booth,2.3438554511216907,94
Sarah Duffy,10.999584021662344,94
Stacy Camacho,-3.653057318485672,94
Tammy Chaney,-0.7621847772891854,94
Amanda Campos,-2.9694542056514734,95
Amy Davis,-6.333181826120143,95
Carol Harris,-0.7441197295252806,95
Dylan Henderson,-2.086079046248315,95
Elizabeth Hansen,-0.5669711043552041,95
Jacqueline Mccarthy,5.824870575980629,95
Jennifer Patton,13.057946440157487,95
Joshua Anderson,-0.07393059713165684,95
Michael Mitchell,-1.770005846185473,95
Nicole Gilmore,1.9629178152408144,95
Paul Russell,2.2292425097581656,95
Sandra Booth,-8.806779670718093,95
Sarah Duffy,-3.3907289564440575,95
Stacy Camacho,-2.3727791217934566,95
Tammy Chaney,12.703625162922982,95
Amanda Campos,-8.622326381005951,96
Amy Davis,-8.215043936684015,96
Carol Harris,4.65458525329916,96
Dylan Henderson,-2.86394920547977,96
Elizabeth Hansen,-4.062164113992594,96
Jacqueline Mccarthy,1.9891956955196122,96
Jennifer Patton,-18.097340265948276,96
Joshua Anderson,-3.4221956597402894,96
Kayla Collins,4.637410353595946,96
Michael Mitchell,1.3856376493713967,96
Nicole Gilmore,-3.0317351727414845,96
Paul Russell,2.185324959190382,96
Sandra Booth,6.115309554646906,96
Sarah Duffy,-1.5815257110588803,96
Stacy Camacho,1.9872769759144333,96
Tammy Chaney,-22.6269222509421,96
Amanda Campos,30.72102320515118,97
Amy Davis,5.0066641362881334,97
Carol Harris,-3.241181981551364,97
Dylan Henderson,-0.4579207507168874,97
Elizabeth Hansen,0.8050973598991078,97
Jennifer Patton,8.33585620511559,97
Joshua Anderson,1.2501756790223197,97
Kayla Collins,-6.586590628582179,97
Michael Mitchell,-1.985455574202188,97
Nicole Gilmore,2.201588245306347,97
Paul Russell,-5.3769650248991425,97
Sandra Booth,11.831016709818208,97
Sarah Duffy,-6.338136054899863,97
Tammy Chaney,7.955932506512717,97
Amanda Campos,-7.187479026815325,98
Amy Davis,3.747310678690976,98
Carol Harris,5.051845918146,98
Dylan Henderson,-0.8556451722044045,98
Elizabeth Hansen,-1.6872061453123166,98
Jennifer Patton,-2.0125498667280226,98
Joshua Anderson,0.13018808240065738,98
Michael Mitchell,8.727245400008172,98
Nicole Gilmore,5.37513445485753,98
Paul Russell,-0.6835726792988162,98
Sandra Booth,-8.019796597727478,98
Sarah Duffy,-5.384536853131344,98
Tammy Chaney,13.171587309989434,98
Amanda Campos,5.898692576743088,99
Carol Harris,2.320966762300337,99
Dylan Henderson,5.068591615795697,99
Elizabeth Hansen,4.400781922954376,99
Jennifer Patton,6.663817731215097,99
Joshua Anderson,-2.8209801891268214,99
Michael Mitchell,0.01760683212281222,99
Nicole Gilmore,10.294457595055263,99
Paul Russell,1.3306419481730565,99
Sandra Booth,3.941239221078135,99
Sarah Duffy,11.181355064638268,99
Stacy Camacho,4.122730268317724,99
Tammy Chaney,-2.46167527207659,99
Amanda Campos,20.493014124012177,100
Carol Harris,-19.242310736240334,100
Dylan Henderson,-5.953547731746973,100
Elizabeth Hansen,-4.619338572538322,100
Jennifer Patton,-1.087801127251133,100
Joshua Anderson,-1.325806281588278,100
Michael Mitchell,3.312935438346699,100
Nicole Gilmore,-6.32042105557084,100
Paul Russell,1.3137104537213418,100
Sandra Booth,-0.6490475990661153,100
Sarah Duffy,-6.0113504304095,100
Stacy Camacho,6.643524093762188,100
Tammy Chaney,-3.180506589437236,100
Amanda Campos,-27.164847183112208,101
Carol Harris,10.677578304069598,101
Dylan Henderson,2.2423470828424215,101
Elizabeth Hansen,3.3251363833827625,101
Jennifer Patton,-17.434411379716835,101
Joshua Anderson,6.78453394804135,101
Kayla Collins,-5.2414252341101,101
Nicole Gilmore,7.85821027061462,101
Sandra Booth,-1.0649170317211656,101
Sarah Duffy,1.0511612653168285,101
Stacy Camacho,1.3778095372176864,101
Tammy Chaney,-1.0623832863071812,101
Amanda Campos,4.000153219976433,102
Carol Harris,2.4023308852940986,102
Dylan Henderson,-2.6321020367750947,102
Elizabeth Hansen,-3.6283213798609637,102
Jennifer Patton,9.52968535545137,102
Joshua Anderson,-2.75410187341717,102
Kayla Collins,-1.848914277142125,102
Nicole Gilmore,-3.824547689017045,102
Sandra Booth,-0.09287350328933286,102
Sarah Duffy,-8.345703002463914,102
Stacy Camacho,-5.573967704149204,102
Tammy Chaney,3.3832231589485744,102
Amanda Campos,-2.4802685748434783,103
Carol Harris,-1.251026712142739,103
Dylan Henderson,5.458427933548812,103
Elizabeth Hansen,1.1957797432498367,103
Jennifer Patton,9.488291700475223,103
Joshua Anderson,1.5374074680450107,103
Kayla Collins,22.575183222553523,103
Michael Mitchell,-1.139353727614239,103
Sandra Booth,13.957686445885674,103
Sarah Duffy,-9.010375593363626,103
Stacy Camacho,6.187335370625213,103
Tammy Chaney,-12.800999308916076,103
Amanda Campos,4.330924028606937,104
Carol Harris,1.7732955828032928,104
Dylan Henderson,-3.9706520656379425,104
Elizabeth Hansen,1.828509923778359,104
Jennifer Patton,-2.1259297270610418,104
Joshua Anderson,4.917408689812021,104
Kayla Collins,-7.362475739004935,104
Michael Mitchell,0.9091348685273104,104
Sandra Booth,-8.100803413008066,104
Sarah Duffy,4.917071115483097,104
Stacy Camacho,-8.454058943157946,104
Tammy Chaney,7.361155101114086,104
Amanda Campos,2.0454155530444424,105
Carol Harris,-10.58454334822379,105
Dylan Henderson,0.4465106133686234,105
Elizabeth Hansen,0.5761134051250849,105
Jennifer Patton,-5.1396056805407895,105
Joshua Anderson,-11.941995043974387,105
Kayla Collins,-0.17616335059763344,105
Michael Mitchell,2.2128938132422356,105
Sandra Booth,1.3304633672830875,105
Sarah Duffy,-6.144298574398583,105
Stacy Camacho,1.1542786691295532,105
Tammy Chaney,-8.074390988844982,105
Amanda Campos,4.681819678983111,106
Carol Harris,8.888703784312739,106
Cassandra Bauer,-3.148270944929237,106
Dylan Henderson,3.131153952435845,106
Elizabeth Hansen,1.2313644430081112,106
Jennifer Patton,1.5884929963914303,106
Joshua Anderson,-0.9548885855301634,106
Kayla Collins,-0.9211359260651477,106
Michael Mitchell,-0.9648177466084213,106
Paul Russell,0.6561116711969781,106
Sandra Booth,-1.7960946392349086,106
Sarah Duffy,4.541982573140167,106
Stacy Camacho,-1.9655568084820345,106
Tammy Chaney,1.91141104833644,106
Amanda Campos,-0.5998753614771815,107
Carol Harris,-3.068969345077491,107
Dylan Henderson,-1.7324537273823637,107
Elizabeth Hansen,-4.042683332559044,107
Jennifer Patton,-6.195474177301797,107
Joshua Anderson,2.5176801449731343,107
Kayla Collins,-0.7487446349167541,107
Michael Mitchell,-0.16863777527611745,107
Nicole Matthews,0.08896569919821928,107
Paul Russell,0.7389447953135928,107
Sandra Booth,-3.518189543571026,107
Sarah Duffy,-3.3712455736911764,107
Stacy Camacho,16.08942628512834,107
Tammy Chaney,-7.3132673950553695,107
Amanda Campos,2.379587482669244,108
Carol Harris,-0.6018971107938853,108
Dylan Henderson,-5.4350207776430395,108
Elizabeth Hansen,-0.12942466482268955,108
Jennifer Patton,7.565751218264268,108
Joshua Anderson,1.3483065794777005,108
Kayla Collins,4.265708336308684,108
Michael Mitchell,0.4999188804792176,108
Nicole Matthews,6.123725606182347,108
Paul Russell,0.7149921951797786,108
Sandra Booth,-0.26129497330845197,108
Sarah Duffy,4.55326890375656,108
Stacy Camacho,-0.3887886464893171,108
Tammy Chaney,5.214014774185131,108
Amanda Campos,2.2237731461126984,109
Carol Harris,-0.7323698709781041,109
Dylan Henderson,2.231518896332389,109
Elizabeth Hansen,0.9216207845078976,109
Jennifer Patton,-10.580619654609713,109
Joshua Anderson,-4.288435247211339,109
Michael Mitchell,-0.1889402595754177,109
Nicole Matthews,-5.018918104622429,109
Paul Russell,2.286836543576996,109
Sandra Booth,2.5209367450864875,109
Sarah Duffy,-1.5165893324527318,109
Stacy Camacho,-3.273412964590811,109
Tammy Chaney,3.1030915026586925,109
Amanda Campos,2.6176400039527437,110
Carol Harris,4.735376769136309,110
Elizabeth Hansen,-1.6194498272254272,110
Jennifer Patton,2.799109729673482,110
Joshua Anderson,8.81193221403558,110
Michael Mitchell,0.13123127898128217,110
Nicole Matthews,-20.111223773625934,110
Paul Russell,-2.6503108307568226,110
Sandra Booth,10.34350848742563,110
Sarah Duffy,0.9179933072257711,110
Stacy Camacho,1.6355347598480563,110
Tammy Chaney,-14.71760886794113,110
Amanda Campos,0.35467765139882346,111
Carol Harris,-0.956140274747284,111
Cassandra Bauer,1.2702900301330402,111
Elizabeth Hansen,1.1983541583716502,111
Jennifer Patton,3.241994356306435,111
Joshua Anderson,-7.321510892520472,111
Kayla Collins,-4.818628860079723,111
Michael Mitchell,0.5432765177323979,111
Nicole Matthews,14.017037602890184,111
Paul Russell,-4.951071856643033,111
Sandra Booth,-8.980887837136272,111
Sarah Duffy,0.10178433360552219,111
Stacy Camacho,17.292124823562588,111
Tammy Chaney,-3.5501556838917523,111
Amanda Campos,0.8029749365277681,112
Carol Harris,-1.9870437424545884,112
Dylan Henderson,-2.0122625147522513,112
Elizabeth Hansen,4.447754876188547,112
Jennifer Patton,10.727625585982608,112
Joshua Anderson,9.743100964923208,112
Kayla Collins,12.195730443022473,112
Michael Mitchell,-1.3715752660146414,112
Nicole Matthews,5.385177426177712,112
Paul Russell,8.518795985433389,112
Sandra Booth,3.270253902201034,112
Sarah Duffy,-5.226918479270893,112
Stacy Camacho,-15.088939181843031,112
Tammy Chaney,8.196435605219754,112
Amanda Campos,-0.9636231616640458,113
Carol Harris,5.200135337298725,113
Dylan Henderson,6.441223258417168,113
Elizabeth Hansen,0.1952100925054694,113
Joshua Anderson,-22.20817754796688,113
Kayla Collins,-17.76576487529185,113
Michael Mitchell,-2.224570783135821,113
Nicole Matthews,1.3505090344890789,113
Paul Russell,-5.913097320558826,113
Sandra Booth,-8.307337652520946,113
Sarah Duffy,6.443123935304612,113
Tammy Chaney,-6.698503666747186,113
Amanda Campos,7.258672913631749,114
Carol Harris,-3.4389984178196613,114
Dylan Henderson,-3.908000083829805,114
Elizabeth Hansen,-2.7586328339791066,114
Joshua Anderson,11.932168333387306,114
Kayla Collins,-1.2674304993829786,114
Michael Mitchell,1.0972096527348079,114
Nicole Matthews,-9.312936871532187,114
Paul Russell,5.889817630756287,114
Sandra Booth,4.762165089574285,114
Sarah Duffy,-2.915556714671645,114
Tammy Chaney,11.030575988965872,114
Amanda Campos,7.3194286898021375,115
Carol Harris,1.9265965436278165,115
Dylan Henderson,-7.761832811532859,115
Elizabeth Hansen,1.1036084179282675,115
Joshua Anderson,6.376690487243877,115
Kayla Collins,7.966907008137099,115
Michael Mitchell,0.12748993391187113,115
Nicole Matthews,-1.0001869720790637,115
Paul Russell,-1.0800986499361045,115
Sandra Booth,1.3102575826821337,115
Sarah Duffy,-4.61778581354168,115
Tammy Chaney,-7.073014637212005,115
Amanda Campos,-0.737282272978014,116
Carol Harris,-2.1410009924473243,116
Dylan Henderson,14.194353961245536,116
Elizabeth Hansen,0.7062129424849566,116
Joshua Anderson,3.397428485173016,116
Kayla Collins,4.80608875158191,116
Michael Mitchell,5.351456196396395,116
Nicole Matthews,12.478160042180193,116
Paul Russell,2.03712834291062,116
Sandra Booth,-0.9065230016966517,116
Sarah Duffy,10.970846532255145,116
Tammy Chaney,-2.228837757046037,116
Amanda Campos,-9.969171124942683,117
Carol Harris,2.707645727024321,117
Dylan Henderson,-12.393267097013435,117
Elizabeth Hansen,5.72555965787048,117
Joshua Anderson,10.152797786020898,117
Kayla Collins,-6.823975195676887,117
Michael Mitchell,1.4367303572979822,117
Nicole Matthews,-4.6418917935985675,117
Sandra Booth,-1.407830397592221,117
Sarah Duffy,-4.222739783396406,117
Tammy Chaney,8.098214832390354,117
Amanda Campos,12.05926959761345,118
Carol Harris,2.108297870014624,118
Dylan Henderson,0.1199675761578689,118
Elizabeth Hansen,1.3580091184277094,118
Joshua Anderson,-6.538571728865925,118
Michael Mitchell,-3.3630911889405226,118
Nicole Matthews,4.525249625308049,118
Sandra Booth,2.233970385047364,118
Sarah Duffy,12.91516292801326,118
Tammy Chaney,-0.2396775199903658,118
Amanda Campos,6.148686094031028,119
Carol Harris,1.3488829419382853,119
Dylan Henderson,-2.4794678127172816,119
Elizabeth Hansen,-3.368794923919509,119
Joshua Anderson,5.839635139988992,119
Michael Mitchell,6.351717946276782,119
Nicole Matthews,2.7009045655554402,119
